# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-10 18:37:37 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	1991-10-10	442	A
USGS	01073500	1991-10-11	357	A
USGS	01073500	1991-10-12	334	A
USGS	01073500	1991-10-13	310	A
USGS	01073500	1991-10-14	294	A
USGS	01073500	1991-10-15	272	A
USGS	01073500	1991-10-16	329	A
USGS	01073500	1991-10-17	362	A
USGS	01073500	1991-10-18	375	A
USGS	01073500	1991-10-19	352	A
USGS	01073500	1991-10-20	320	A
USGS	01073500	1991-10-21	283	A
USGS	01073500	1991-10-22	293	A
USGS	01073500	1991-10-23	313	A
USGS	01073500	1991-10-24	287	A
USGS	01073500	1991-10-25	258	A
USGS	01073500	1991-10-26	258	A
USGS	01073500	1991-10-27	250	A
USGS	01073500	1991-10-28	229	A
USGS	01073500	1991-10-29	211	A
USGS	01073500	1991-10-30	192	A
USGS	01073500	1991-10-31	180	A
USGS	01073500	1991-11-01	200	A
USGS	01073500	1991-11-02	232	A
USGS	01073500	1991-11-03	224	A
USGS	01073500	1991-11-04	207	A
USGS	01073500	1991-11-05	193	A
USGS	01073500	1991-11-06	183	A
USGS	01073500	1991-11-07	194	A
USGS	01073500	1991-11-08	195	A
USGS	01073500	1991-11-09	182	A
USGS	01073500	1991-11-10	173	A
USGS	01073500	1991-11-11	248	A
USGS	01073500	1991-11-12	478	A
USGS	01073500	1991-11-13	607	A
USGS	01073500	1991-11-14	634	A
USGS	01073500	1991-11-15	537	A
USGS	01073500	1991-11-16	438	A
USGS	01073500	1991-11-17	373	A
USGS	01073500	1991-11-18	328	A
USGS	01073500	1991-11-19	293	A
USGS	01073500	1991-11-20	313	A
USGS	01073500	1991-11-21	330	A
USGS	01073500	1991-11-22	459	A
USGS	01073500	1991-11-23	951	A
USGS	01073500	1991-11-24	1140	A
USGS	01073500	1991-11-25	1270	A
USGS	01073500	1991-11-26	1050	A
USGS	01073500	1991-11-27	827	A
USGS	01073500	1991-11-28	661	A
USGS	01073500	1991-11-29	575	A
USGS	01073500	1991-11-30	526	A
USGS	01073500	1991-12-01	486	A
USGS	01073500	1991-12-02	449	A
USGS	01073500	1991-12-03	440	A:e
USGS	01073500	1991-12-04	440	A:e
USGS	01073500	1991-12-05	413	A:e
USGS	01073500	1991-12-06	386	A:e
USGS	01073500	1991-12-07	361	A:e
USGS	01073500	1991-12-08	361	A:e
USGS	01073500	1991-12-09	364	A
USGS	01073500	1991-12-10	394	A
USGS	01073500	1991-12-11	411	A
USGS	01073500	1991-12-12	418	A
USGS	01073500	1991-12-13	427	A
USGS	01073500	1991-12-14	562	A
USGS	01073500	1991-12-15	774	A
USGS	01073500	1991-12-16	810	A
USGS	01073500	1991-12-17	711	A
USGS	01073500	1991-12-18	576	A
USGS	01073500	1991-12-19	511	A:e
USGS	01073500	1991-12-20	468	A:e
USGS	01073500	1991-12-21	413	A:e
USGS	01073500	1991-12-22	386	A:e
USGS	01073500	1991-12-23	336	A:e
USGS	01073500	1991-12-24	324	A:e
USGS	01073500	1991-12-25	312	A:e
USGS	01073500	1991-12-26	289	A:e
USGS	01073500	1991-12-27	266	A:e
USGS	01073500	1991-12-28	256	A:e
USGS	01073500	1991-12-29	289	A:e
USGS	01073500	1991-12-30	436	A
USGS	01073500	1991-12-31	484	A
USGS	01073500	1992-01-01	511	A
USGS	01073500	1992-01-02	446	A
USGS	01073500	1992-01-03	373	A
USGS	01073500	1992-01-04	344	A
USGS	01073500	1992-01-05	446	A
USGS	01073500	1992-01-06	497	A:e
USGS	01073500	1992-01-07	468	A:e
USGS	01073500	1992-01-08	413	A:e
USGS	01073500	1992-01-09	312	A:e
USGS	01073500	1992-01-10	266	A:e
USGS	01073500	1992-01-11	206	A:e
USGS	01073500	1992-01-12	234	A
USGS	01073500	1992-01-13	281	A
USGS	01073500	1992-01-14	339	A
USGS	01073500	1992-01-15	425	A
USGS	01073500	1992-01-16	361	A:e
USGS	01073500	1992-01-17	289	A:e
USGS	01073500	1992-01-18	246	A:e
USGS	01073500	1992-01-19	206	A:e
USGS	01073500	1992-01-20	187	A:e
USGS	01073500	1992-01-21	187	A:e
USGS	01073500	1992-01-22	187	A:e
USGS	01073500	1992-01-23	206	A:e
USGS	01073500	1992-01-24	336	A:e
USGS	01073500	1992-01-25	556	A:e
USGS	01073500	1992-01-26	571	A
USGS	01073500	1992-01-27	417	A
USGS	01073500	1992-01-28	310	A
USGS	01073500	1992-01-29	266	A
USGS	01073500	1992-01-30	246	A
USGS	01073500	1992-01-31	240	A:e
USGS	01073500	1992-02-01	220	A:e
USGS	01073500	1992-02-02	210	A:e
USGS	01073500	1992-02-03	200	A:e
USGS	01073500	1992-02-04	190	A:e
USGS	01073500	1992-02-05	180	A:e
USGS	01073500	1992-02-06	160	A:e
USGS	01073500	1992-02-07	150	A:e
USGS	01073500	1992-02-08	145	A:e
USGS	01073500	1992-02-09	140	A:e
USGS	01073500	1992-02-10	125	A:e
USGS	01073500	1992-02-11	125	A:e
USGS	01073500	1992-02-12	120	A:e
USGS	01073500	1992-02-13	115	A:e
USGS	01073500	1992-02-14	110	A:e
USGS	01073500	1992-02-15	105	A:e
USGS	01073500	1992-02-16	206	A:e
USGS	01073500	1992-02-17	361	A:e
USGS	01073500	1992-02-18	413	A:e
USGS	01073500	1992-02-19	386	A:e
USGS	01073500	1992-02-20	336	A:e
USGS	01073500	1992-02-21	310	A:e
USGS	01073500	1992-02-22	280	A
USGS	01073500	1992-02-23	241	A
USGS	01073500	1992-02-24	225	A
USGS	01073500	1992-02-25	210	A
USGS	01073500	1992-02-26	297	A
USGS	01073500	1992-02-27	375	A
USGS	01073500	1992-02-28	362	A
USGS	01073500	1992-02-29	294	A
USGS	01073500	1992-03-01	136	A:e
USGS	01073500	1992-03-02	136	A:e
USGS	01073500	1992-03-03	136	A:e
USGS	01073500	1992-03-04	128	A:e
USGS	01073500	1992-03-05	120	A:e
USGS	01073500	1992-03-06	137	A:e
USGS	01073500	1992-03-07	206	A:e
USGS	01073500	1992-03-08	246	A:e
USGS	01073500	1992-03-09	289	A:e
USGS	01073500	1992-03-10	348	A:e
USGS	01073500	1992-03-11	437	A
USGS	01073500	1992-03-12	572	A
USGS	01073500	1992-03-13	596	A
USGS	01073500	1992-03-14	499	A
USGS	01073500	1992-03-15	382	A
USGS	01073500	1992-03-16	301	A
USGS	01073500	1992-03-17	267	A
USGS	01073500	1992-03-18	246	A
USGS	01073500	1992-03-19	232	A
USGS	01073500	1992-03-20	217	A
USGS	01073500	1992-03-21	214	A
USGS	01073500	1992-03-22	202	A
USGS	01073500	1992-03-23	198	A
USGS	01073500	1992-03-24	191	A
USGS	01073500	1992-03-25	184	A
USGS	01073500	1992-03-26	180	A
USGS	01073500	1992-03-27	358	A
USGS	01073500	1992-03-28	599	A
USGS	01073500	1992-03-29	831	A
USGS	01073500	1992-03-30	798	A
USGS	01073500	1992-03-31	713	A
USGS	01073500	1992-04-01	640	A
USGS	01073500	1992-04-02	577	A
USGS	01073500	1992-04-03	512	A
USGS	01073500	1992-04-04	445	A
USGS	01073500	1992-04-05	394	A
USGS	01073500	1992-04-06	358	A
USGS	01073500	1992-04-07	332	A
USGS	01073500	1992-04-08	315	A
USGS	01073500	1992-04-09	301	A
USGS	01073500	1992-04-10	280	A
USGS	01073500	1992-04-11	258	A
USGS	01073500	1992-04-12	267	A
USGS	01073500	1992-04-13	292	A
USGS	01073500	1992-04-14	292	A
USGS	01073500	1992-04-15	279	A
USGS	01073500	1992-04-16	246	A
USGS	01073500	1992-04-17	283	A
USGS	01073500	1992-04-18	411	A
USGS	01073500	1992-04-19	472	A
USGS	01073500	1992-04-20	495	A
USGS	01073500	1992-04-21	495	A
USGS	01073500	1992-04-22	474	A
USGS	01073500	1992-04-23	446	A
USGS	01073500	1992-04-24	412	A
USGS	01073500	1992-04-25	425	A
USGS	01073500	1992-04-26	435	A
USGS	01073500	1992-04-27	426	A
USGS	01073500	1992-04-28	394	A
USGS	01073500	1992-04-29	349	A
USGS	01073500	1992-04-30	311	A
USGS	01073500	1992-05-01	284	A
USGS	01073500	1992-05-02	271	A
USGS	01073500	1992-05-03	386	A
USGS	01073500	1992-05-04	427	A
USGS	01073500	1992-05-05	428	A
USGS	01073500	1992-05-06	368	A
USGS	01073500	1992-05-07	323	A
USGS	01073500	1992-05-08	290	A
USGS	01073500	1992-05-09	274	A
USGS	01073500	1992-05-10	264	A
USGS	01073500	1992-05-11	256	A
USGS	01073500	1992-05-12	233	A
USGS	01073500	1992-05-13	214	A
USGS	01073500	1992-05-14	201	A
USGS	01073500	1992-05-15	184	A
USGS	01073500	1992-05-16	176	A
USGS	01073500	1992-05-17	176	A
USGS	01073500	1992-05-18	175	A
USGS	01073500	1992-05-19	161	A
USGS	01073500	1992-05-20	146	A
USGS	01073500	1992-05-21	132	A
USGS	01073500	1992-05-22	120	A
USGS	01073500	1992-05-23	110	A
USGS	01073500	1992-05-24	102	A
USGS	01073500	1992-05-25	96.0	A
USGS	01073500	1992-05-26	89.0	A
USGS	01073500	1992-05-27	81.0	A
USGS	01073500	1992-05-28	78.0	A
USGS	01073500	1992-05-29	76.0	A
USGS	01073500	1992-05-30	71.0	A
USGS	01073500	1992-05-31	66.0	A
USGS	01073500	1992-06-01	105	A
USGS	01073500	1992-06-02	185	A
USGS	01073500	1992-06-03	218	A
USGS	01073500	1992-06-04	200	A
USGS	01073500	1992-06-05	165	A
USGS	01073500	1992-06-06	413	A
USGS	01073500	1992-06-07	603	A
USGS	01073500	1992-06-08	634	A
USGS	01073500	1992-06-09	559	A
USGS	01073500	1992-06-10	398	A
USGS	01073500	1992-06-11	302	A
USGS	01073500	1992-06-12	235	A
USGS	01073500	1992-06-13	188	A
USGS	01073500	1992-06-14	147	A
USGS	01073500	1992-06-15	117	A
USGS	01073500	1992-06-16	96.0	A
USGS	01073500	1992-06-17	83.0	A
USGS	01073500	1992-06-18	74.0	A
USGS	01073500	1992-06-19	67.0	A
USGS	01073500	1992-06-20	63.0	A
USGS	01073500	1992-06-21	68.0	A
USGS	01073500	1992-06-22	68.0	A
USGS	01073500	1992-06-23	62.0	A
USGS	01073500	1992-06-24	60.0	A
USGS	01073500	1992-06-25	63.0	A
USGS	01073500	1992-06-26	59.0	A
USGS	01073500	1992-06-27	57.0	A
USGS	01073500	1992-06-28	56.0	A
USGS	01073500	1992-06-29	60.0	A
USGS	01073500	1992-06-30	54.0	A
USGS	01073500	1992-07-01	46.0	A
USGS	01073500	1992-07-02	42.0	A
USGS	01073500	1992-07-03	39.0	A
USGS	01073500	1992-07-04	45.0	A
USGS	01073500	1992-07-05	53.0	A
USGS	01073500	1992-07-06	57.0	A
USGS	01073500	1992-07-07	61.0	A
USGS	01073500	1992-07-08	59.0	A
USGS	01073500	1992-07-09	75.0	A
USGS	01073500	1992-07-10	91.0	A
USGS	01073500	1992-07-11	88.0	A
USGS	01073500	1992-07-12	80.0	A
USGS	01073500	1992-07-13	69.0	A
USGS	01073500	1992-07-14	62.0	A
USGS	01073500	1992-07-15	79.0	A
USGS	01073500	1992-07-16	118	A
USGS	01073500	1992-07-17	117	A
USGS	01073500	1992-07-18	114	A
USGS	01073500	1992-07-19	105	A
USGS	01073500	1992-07-20	142	A
USGS	01073500	1992-07-21	127	A
USGS	01073500	1992-07-22	104	A
USGS	01073500	1992-07-23	87.0	A
USGS	01073500	1992-07-24	81.0	A
USGS	01073500	1992-07-25	76.0	A
USGS	01073500	1992-07-26	67.0	A
USGS	01073500	1992-07-27	62.0	A
USGS	01073500	1992-07-28	57.0	A
USGS	01073500	1992-07-29	52.0	A
USGS	01073500	1992-07-30	49.0	A
USGS	01073500	1992-07-31	48.0	A
USGS	01073500	1992-08-01	64.0	A
USGS	01073500	1992-08-02	66.0	A
USGS	01073500	1992-08-03	60.0	A
USGS	01073500	1992-08-04	57.0	A
USGS	01073500	1992-08-05	65.0	A
USGS	01073500	1992-08-06	65.0	A
USGS	01073500	1992-08-07	59.0	A
USGS	01073500	1992-08-08	56.0	A
USGS	01073500	1992-08-09	62.0	A
USGS	01073500	1992-08-10	89.0	A
USGS	01073500	1992-08-11	100	A
USGS	01073500	1992-08-12	100	A
USGS	01073500	1992-08-13	84.0	A
USGS	01073500	1992-08-14	75.0	A
USGS	01073500	1992-08-15	70.0	A
USGS	01073500	1992-08-16	67.0	A
USGS	01073500	1992-08-17	68.0	A
USGS	01073500	1992-08-18	136	A
USGS	01073500	1992-08-19	206	A
USGS	01073500	1992-08-20	209	A
USGS	01073500	1992-08-21	183	A
USGS	01073500	1992-08-22	147	A
USGS	01073500	1992-08-23	119	A
USGS	01073500	1992-08-24	100	A
USGS	01073500	1992-08-25	84.0	A
USGS	01073500	1992-08-26	74.0	A
USGS	01073500	1992-08-27	65.0	A
USGS	01073500	1992-08-28	60.0	A
USGS	01073500	1992-08-29	56.0	A
USGS	01073500	1992-08-30	52.0	A
USGS	01073500	1992-08-31	49.0	A
USGS	01073500	1992-09-01	46.0	A
USGS	01073500	1992-09-02	42.0	A
USGS	01073500	1992-09-03	45.0	A
USGS	01073500	1992-09-04	66.0	A
USGS	01073500	1992-09-05	69.0	A
USGS	01073500	1992-09-06	62.0	A
USGS	01073500	1992-09-07	62.0	A
USGS	01073500	1992-09-08	62.0	A
USGS	01073500	1992-09-09	59.0	A
USGS	01073500	1992-09-10	55.0	A
USGS	01073500	1992-09-11	54.0	A
USGS	01073500	1992-09-12	49.0	A
USGS	01073500	1992-09-13	45.0	A
USGS	01073500	1992-09-14	43.0	A
USGS	01073500	1992-09-15	42.0	A
USGS	01073500	1992-09-16	41.0	A
USGS	01073500	1992-09-17	39.0	A
USGS	01073500	1992-09-18	37.0	A
USGS	01073500	1992-09-19	36.0	A
USGS	01073500	1992-09-20	35.0	A
USGS	01073500	1992-09-21	34.0	A
USGS	01073500	1992-09-22	33.0	A
USGS	01073500	1992-09-23	39.0	A
USGS	01073500	1992-09-24	42.0	A
USGS	01073500	1992-09-25	39.0	A
USGS	01073500	1992-09-26	39.0	A
USGS	01073500	1992-09-27	52.0	A
USGS	01073500	1992-09-28	60.0	A
USGS	01073500	1992-09-29	56.0	A
USGS	01073500	1992-09-30	49.0	A
USGS	01073500	1992-10-01	45.0	A
USGS	01073500	1992-10-02	40.0	A
USGS	01073500	1992-10-03	39.0	A
USGS	01073500	1992-10-04	36.0	A
USGS	01073500	1992-10-05	33.0	A
USGS	01073500	1992-10-06	33.0	A
USGS	01073500	1992-10-07	32.0	A
USGS	01073500	1992-10-08	31.0	A
USGS	01073500	1992-10-09	33.0	A
USGS	01073500	1992-10-10	93.0	A
USGS	01073500	1992-10-11	141	A
USGS	01073500	1992-10-12	178	A
USGS	01073500	1992-10-13	182	A
USGS	01073500	1992-10-14	218	A
USGS	01073500	1992-10-15	251	A
USGS	01073500	1992-10-16	225	A
USGS	01073500	1992-10-17	214	A
USGS	01073500	1992-10-18	161	A
USGS	01073500	1992-10-19	145	A
USGS	01073500	1992-10-20	134	A
USGS	01073500	1992-10-21	131	A
USGS	01073500	1992-10-22	146	A
USGS	01073500	1992-10-23	136	A
USGS	01073500	1992-10-24	132	A
USGS	01073500	1992-10-25	144	A
USGS	01073500	1992-10-26	138	A
USGS	01073500	1992-10-27	152	A
USGS	01073500	1992-10-28	169	A
USGS	01073500	1992-10-29	149	A
USGS	01073500	1992-10-30	143	A
USGS	01073500	1992-10-31	139	A
USGS	01073500	1992-11-01	125	A
USGS	01073500	1992-11-02	119	A
USGS	01073500	1992-11-03	152	A
USGS	01073500	1992-11-04	219	A
USGS	01073500	1992-11-05	232	A
USGS	01073500	1992-11-06	251	A
USGS	01073500	1992-11-07	236	A
USGS	01073500	1992-11-08	214	A
USGS	01073500	1992-11-09	191	A
USGS	01073500	1992-11-10	156	A
USGS	01073500	1992-11-11	171	A
USGS	01073500	1992-11-12	177	A
USGS	01073500	1992-11-13	203	A
USGS	01073500	1992-11-14	236	A
USGS	01073500	1992-11-15	246	A
USGS	01073500	1992-11-16	234	A
USGS	01073500	1992-11-17	220	A
USGS	01073500	1992-11-18	244	A
USGS	01073500	1992-11-19	257	A
USGS	01073500	1992-11-20	229	A
USGS	01073500	1992-11-21	211	A
USGS	01073500	1992-11-22	212	A
USGS	01073500	1992-11-23	359	A
USGS	01073500	1992-11-24	471	A
USGS	01073500	1992-11-25	529	A
USGS	01073500	1992-11-26	564	A
USGS	01073500	1992-11-27	747	A
USGS	01073500	1992-11-28	711	A
USGS	01073500	1992-11-29	629	A
USGS	01073500	1992-11-30	530	A
USGS	01073500	1992-12-01	461	A
USGS	01073500	1992-12-02	401	A
USGS	01073500	1992-12-03	399	A
USGS	01073500	1992-12-04	389	A
USGS	01073500	1992-12-05	357	A
USGS	01073500	1992-12-06	327	A
USGS	01073500	1992-12-07	303	A
USGS	01073500	1992-12-08	270	A:e
USGS	01073500	1992-12-09	240	A:e
USGS	01073500	1992-12-10	200	A:e
USGS	01073500	1992-12-11	200	A:e
USGS	01073500	1992-12-12	220	A:e
USGS	01073500	1992-12-13	240	A:e
USGS	01073500	1992-12-14	250	A:e
USGS	01073500	1992-12-15	250	A:e
USGS	01073500	1992-12-16	230	A:e
USGS	01073500	1992-12-17	250	A:e
USGS	01073500	1992-12-18	439	A
USGS	01073500	1992-12-19	467	A
USGS	01073500	1992-12-20	469	A
USGS	01073500	1992-12-21	409	A
USGS	01073500	1992-12-22	378	A
USGS	01073500	1992-12-23	347	A
USGS	01073500	1992-12-24	296	A
USGS	01073500	1992-12-25	290	A
USGS	01073500	1992-12-26	259	A
USGS	01073500	1992-12-27	221	A
USGS	01073500	1992-12-28	203	A
USGS	01073500	1992-12-29	222	A
USGS	01073500	1992-12-30	284	A
USGS	01073500	1992-12-31	362	A
USGS	01073500	1993-01-01	418	A
USGS	01073500	1993-01-02	374	A
USGS	01073500	1993-01-03	312	A
USGS	01073500	1993-01-04	250	A:e
USGS	01073500	1993-01-05	350	A:e
USGS	01073500	1993-01-06	531	A
USGS	01073500	1993-01-07	557	A
USGS	01073500	1993-01-08	506	A
USGS	01073500	1993-01-09	412	A
USGS	01073500	1993-01-10	292	A
USGS	01073500	1993-01-11	250	A:e
USGS	01073500	1993-01-12	230	A:e
USGS	01073500	1993-01-13	230	A:e
USGS	01073500	1993-01-14	230	A:e
USGS	01073500	1993-01-15	230	A:e
USGS	01073500	1993-01-16	230	A:e
USGS	01073500	1993-01-17	220	A:e
USGS	01073500	1993-01-18	210	A:e
USGS	01073500	1993-01-19	187	A
USGS	01073500	1993-01-20	193	A
USGS	01073500	1993-01-21	190	A
USGS	01073500	1993-01-22	218	A
USGS	01073500	1993-01-23	311	A
USGS	01073500	1993-01-24	371	A
USGS	01073500	1993-01-25	454	A
USGS	01073500	1993-01-26	443	A
USGS	01073500	1993-01-27	389	A
USGS	01073500	1993-01-28	334	A
USGS	01073500	1993-01-29	283	A
USGS	01073500	1993-01-30	229	A
USGS	01073500	1993-01-31	182	A
USGS	01073500	1993-02-01	170	A:e
USGS	01073500	1993-02-02	160	A:e
USGS	01073500	1993-02-03	150	A:e
USGS	01073500	1993-02-04	140	A:e
USGS	01073500	1993-02-05	130	A:e
USGS	01073500	1993-02-06	120	A:e
USGS	01073500	1993-02-07	110	A:e
USGS	01073500	1993-02-08	100	A:e
USGS	01073500	1993-02-09	100	A:e
USGS	01073500	1993-02-10	100	A:e
USGS	01073500	1993-02-11	100	A:e
USGS	01073500	1993-02-12	100	A:e
USGS	01073500	1993-02-13	105	A:e
USGS	01073500	1993-02-14	105	A:e
USGS	01073500	1993-02-15	110	A:e
USGS	01073500	1993-02-16	120	A:e
USGS	01073500	1993-02-17	191	A
USGS	01073500	1993-02-18	225	A
USGS	01073500	1993-02-19	232	A
USGS	01073500	1993-02-20	211	A
USGS	01073500	1993-02-21	170	A:e
USGS	01073500	1993-02-22	150	A:e
USGS	01073500	1993-02-23	120	A:e
USGS	01073500	1993-02-24	100	A:e
USGS	01073500	1993-02-25	84.0	A:e
USGS	01073500	1993-02-26	86.0	A:e
USGS	01073500	1993-02-27	90.0	A:e
USGS	01073500	1993-02-28	95.0	A:e
USGS	01073500	1993-03-01	100	A:e
USGS	01073500	1993-03-02	110	A:e
USGS	01073500	1993-03-03	115	A:e
USGS	01073500	1993-03-04	120	A:e
USGS	01073500	1993-03-05	120	A:e
USGS	01073500	1993-03-06	120	A:e
USGS	01073500	1993-03-07	120	A:e
USGS	01073500	1993-03-08	128	A
USGS	01073500	1993-03-09	139	A
USGS	01073500	1993-03-10	166	A
USGS	01073500	1993-03-11	185	A
USGS	01073500	1993-03-12	190	A
USGS	01073500	1993-03-13	176	A
USGS	01073500	1993-03-14	150	A
USGS	01073500	1993-03-15	152	A
USGS	01073500	1993-03-16	171	A
USGS	01073500	1993-03-17	178	A
USGS	01073500	1993-03-18	229	A
USGS	01073500	1993-03-19	252	A
USGS	01073500	1993-03-20	261	A
USGS	01073500	1993-03-21	259	A
USGS	01073500	1993-03-22	246	A
USGS	01073500	1993-03-23	239	A
USGS	01073500	1993-03-24	240	A
USGS	01073500	1993-03-25	252	A
USGS	01073500	1993-03-26	312	A
USGS	01073500	1993-03-27	430	A
USGS	01073500	1993-03-28	585	A
USGS	01073500	1993-03-29	906	A
USGS	01073500	1993-03-30	2120	A
USGS	01073500	1993-03-31	3070	A
USGS	01073500	1993-04-01	3230	A
USGS	01073500	1993-04-02	2560	A
USGS	01073500	1993-04-03	1900	A
USGS	01073500	1993-04-04	1500	A
USGS	01073500	1993-04-05	1260	A
USGS	01073500	1993-04-06	1160	A
USGS	01073500	1993-04-07	1160	A
USGS	01073500	1993-04-08	1180	A
USGS	01073500	1993-04-09	1220	A
USGS	01073500	1993-04-10	1280	A
USGS	01073500	1993-04-11	1760	A
USGS	01073500	1993-04-12	2690	A
USGS	01073500	1993-04-13	3140	A
USGS	01073500	1993-04-14	2720	A
USGS	01073500	1993-04-15	2020	A
USGS	01073500	1993-04-16	1500	A
USGS	01073500	1993-04-17	1260	A
USGS	01073500	1993-04-18	1160	A
USGS	01073500	1993-04-19	1040	A
USGS	01073500	1993-04-20	840	A
USGS	01073500	1993-04-21	663	A
USGS	01073500	1993-04-22	578	A
USGS	01073500	1993-04-23	628	A
USGS	01073500	1993-04-24	627	A
USGS	01073500	1993-04-25	582	A
USGS	01073500	1993-04-26	516	A
USGS	01073500	1993-04-27	693	A
USGS	01073500	1993-04-28	716	A
USGS	01073500	1993-04-29	659	A
USGS	01073500	1993-04-30	548	A
USGS	01073500	1993-05-01	466	A
USGS	01073500	1993-05-02	406	A
USGS	01073500	1993-05-03	357	A
USGS	01073500	1993-05-04	322	A
USGS	01073500	1993-05-05	292	A
USGS	01073500	1993-05-06	261	A
USGS	01073500	1993-05-07	234	A
USGS	01073500	1993-05-08	236	A
USGS	01073500	1993-05-09	220	A
USGS	01073500	1993-05-10	195	A
USGS	01073500	1993-05-11	175	A
USGS	01073500	1993-05-12	167	A
USGS	01073500	1993-05-13	162	A
USGS	01073500	1993-05-14	154	A
USGS	01073500	1993-05-15	141	A
USGS	01073500	1993-05-16	134	A
USGS	01073500	1993-05-17	126	A
USGS	01073500	1993-05-18	116	A
USGS	01073500	1993-05-19	124	A
USGS	01073500	1993-05-20	137	A
USGS	01073500	1993-05-21	141	A
USGS	01073500	1993-05-22	132	A
USGS	01073500	1993-05-23	121	A
USGS	01073500	1993-05-24	112	A
USGS	01073500	1993-05-25	103	A
USGS	01073500	1993-05-26	97.0	A
USGS	01073500	1993-05-27	88.0	A
USGS	01073500	1993-05-28	79.0	A
USGS	01073500	1993-05-29	75.0	A
USGS	01073500	1993-05-30	68.0	A
USGS	01073500	1993-05-31	63.0	A
USGS	01073500	1993-06-01	87.0	A
USGS	01073500	1993-06-02	108	A
USGS	01073500	1993-06-03	102	A
USGS	01073500	1993-06-04	88.0	A
USGS	01073500	1993-06-05	72.0	A
USGS	01073500	1993-06-06	81.0	A
USGS	01073500	1993-06-07	96.0	A
USGS	01073500	1993-06-08	87.0	A
USGS	01073500	1993-06-09	91.0	A
USGS	01073500	1993-06-10	98.0	A
USGS	01073500	1993-06-11	90.0	A
USGS	01073500	1993-06-12	76.0	A
USGS	01073500	1993-06-13	70.0	A
USGS	01073500	1993-06-14	71.0	A
USGS	01073500	1993-06-15	77.0	A
USGS	01073500	1993-06-16	67.0	A
USGS	01073500	1993-06-17	55.0	A
USGS	01073500	1993-06-18	48.0	A
USGS	01073500	1993-06-19	44.0	A
USGS	01073500	1993-06-20	41.0	A
USGS	01073500	1993-06-21	46.0	A
USGS	01073500	1993-06-22	48.0	A
USGS	01073500	1993-06-23	45.0	A
USGS	01073500	1993-06-24	40.0	A
USGS	01073500	1993-06-25	36.0	A
USGS	01073500	1993-06-26	34.0	A
USGS	01073500	1993-06-27	31.0	A
USGS	01073500	1993-06-28	28.0	A
USGS	01073500	1993-06-29	28.0	A
USGS	01073500	1993-06-30	25.0	A
USGS	01073500	1993-07-01	22.0	A
USGS	01073500	1993-07-02	21.0	A
USGS	01073500	1993-07-03	20.0	A
USGS	01073500	1993-07-04	19.0	A
USGS	01073500	1993-07-05	18.0	A
USGS	01073500	1993-07-06	17.0	A
USGS	01073500	1993-07-07	16.0	A
USGS	01073500	1993-07-08	15.0	A
USGS	01073500	1993-07-09	17.0	A
USGS	01073500	1993-07-10	16.0	A
USGS	01073500	1993-07-11	14.0	A
USGS	01073500	1993-07-12	12.0	A
USGS	01073500	1993-07-13	11.0	A
USGS	01073500	1993-07-14	10.0	A
USGS	01073500	1993-07-15	11.0	A
USGS	01073500	1993-07-16	9.10	A
USGS	01073500	1993-07-17	8.40	A
USGS	01073500	1993-07-18	7.90	A
USGS	01073500	1993-07-19	7.50	A
USGS	01073500	1993-07-20	8.30	A
USGS	01073500	1993-07-21	8.50	A
USGS	01073500	1993-07-22	8.20	A
USGS	01073500	1993-07-23	7.70	A
USGS	01073500	1993-07-24	7.70	A
USGS	01073500	1993-07-25	7.50	A
USGS	01073500	1993-07-26	7.60	A
USGS	01073500	1993-07-27	8.80	A
USGS	01073500	1993-07-28	9.40	A
USGS	01073500	1993-07-29	8.70	A
USGS	01073500	1993-07-30	11.0	A
USGS	01073500	1993-07-31	14.0	A
USGS	01073500	1993-08-01	14.0	A
USGS	01073500	1993-08-02	16.0	A
USGS	01073500	1993-08-03	16.0	A
USGS	01073500	1993-08-04	19.0	A
USGS	01073500	1993-08-05	18.0	A
USGS	01073500	1993-08-06	17.0	A
USGS	01073500	1993-08-07	16.0	A
USGS	01073500	1993-08-08	14.0	A
USGS	01073500	1993-08-09	13.0	A
USGS	01073500	1993-08-10	12.0	A
USGS	01073500	1993-08-11	16.0	A
USGS	01073500	1993-08-12	20.0	A
USGS	01073500	1993-08-13	16.0	A
